1.01280088,1.031509857,1.945295719,0.9999147203,0.9997900769,0.9937028454,0.7164446618,0.8424692566
1.012379774,1.032187413,1.950766661,0.9999175261,0.9997855638,0.9936664518,0.7179717296,0.8764145781
1.01621195,1.02800246,1.94324075,0.99989199,0.999813431,0.9937161557,0.7013417988,0.8585303258
1.019120075,1.027944726,1.941296019,0.999872622,0.9998138266,0.9937294882,0.7082325874,0.8337239476
1.020019413,1.028808424,1.937494475,0.999866639,0.9998080836,0.9937551256,0.7031608246,0.8218964947
1.018569233,1.026387857,1.938234931,0.9998762867,0.9998241885,0.9937495191,0.699799518,0.8311372289
1.021601913,1.029457155,1.942628948,0.9998561039,0.9998037709,0.9937212145,0.6983920508,0.8617630233
1.019140087,1.029937059,1.942281209,0.9998724983,0.9998005655,0.9937232896,0.7016443204,0.8523924533
1.021022662,1.028845048,1.938686307,0.9998599592,0.999807844,0.9937473369,0.6902694721,0.8529562141
1.02013556,1.029957785,1.942933552,0.9998658705,0.9998004332,0.9937191203,0.7140106289,0.8334347619
1.020597272,1.029424674,1.941589577,0.9998627945,0.9998039827,0.993727995,0.7112779124,0.8305326877
1.020597857,1.028444659,1.9416163,0.9998627862,0.9998105048,0.9937276165,0.7112697189,0.8305278785
1.022976602,1.029820696,1.938618626,0.9998469569,0.9998013604,0.9937482743,0.6902907416,0.8529663117
1.02158276,1.029431036,1.941793166,0.9998562343,0.9998039445,0.9937268109,0.6986608781,0.8556083374
1.021683335,1.027596971,1.946181878,0.9998555552,0.9998161509,0.99369718,0.7161780216,0.8486282782
1.022075552,1.029924638,1.941890231,0.9998529553,0.9998006639,0.9937263553,0.7143267548,0.8273403463
1.021583967,1.027470503,1.941845826,0.9998562173,0.9998169934,0.9937260708,0.6986442687,0.8556003788
1.021879036,1.026741044,1.933505543,0.9998542511,0.9998218526,0.9937816165,0.7604282865,0.7355377189
1.021019121,1.027862556,1.938528208,0.9998599805,0.9998143826,0.9937481705,0.7028328027,0.8279558331
1.021540016,1.026435475,1.939927983,0.9998565074,0.9998238831,0.9937386807,0.705524364,0.8308331453
1.023976432,1.026912321,1.939484669,0.9998402863,0.9998207199,0.9937420758,0.7025298894,0.8340429909
1.021539438,1.02741383,1.939902733,0.9998565156,0.9998173709,0.9937390082,0.7055309919,0.8308369528
1.022930986,1.026834133,1.936755172,0.9998472478,0.9998212375,0.993760117,0.6971508823,0.8282814281
1.024973408,1.027911456,1.940175375,0.9998336556,0.9998140742,0.9937378763,0.7085802582,0.8276549914
1.022541479,1.0274418,1.940861725,0.9998498437,0.9998171885,0.9937327778,0.7052307725,0.836936172
1.023951092,1.026883878,1.938491751,0.9998404573,0.9998209101,0.993748709,0.7028452021,0.8279630117
1.023015785,1.02791276,1.940219287,0.9998466877,0.9998140556,0.9937372352,0.7085658993,0.8276464996
1.023993261,1.029869162,1.940144115,0.99984019,0.9998010416,0.9937382801,0.7085883196,0.8276597589
1.02450288,1.027443226,1.94091059,0.9998367846,0.999817189,0.9937327618,0.6989426619,0.8494713309
1.023454066,1.025408571,1.938162624,0.9998437598,0.9998307282,0.9937505648,0.6998233941,0.8311506592
1.024872017,1.027798136,1.936358281,0.9998343315,0.9998148297,0.9937632957,0.7035215489,0.8158712778
1.025857153,1.025857153,1.936711965,0.9998277636,0.9998277537,0.9937607076,0.6971637941,0.8282887492
1.023453456,1.026385139,1.93813826,0.9998437683,0.999824227,0.9937508716,0.699829514,0.8311541016
1.023538903,1.028442841,1.94155613,0.9998432077,0.9998105311,0.9937285338,0.711290828,0.8305402686
1.023514083,1.027433096,1.940563302,0.9998433692,0.9998172512,0.9937349387,0.7115945865,0.8244488787
1.023950454,1.027860732,1.938466757,0.9998404665,0.9998144076,0.9937490719,0.7028534339,0.8279677775
1.023383453,1.027280695,1.935338111,0.9998442382,0.9998182657,0.9937697185,0.6944910071,0.8254234326
1.0250275,1.0250275,1.942211746,0.9998332809,0.99983327,0.9937237388,0.7079479796,0.8398424404
1.023950459,1.027860737,1.938466947,0.9998404648,0.9998144076,0.9937490814,0.7028538835,0.8279680378
1.023545104,1.027469288,1.941804161,0.9998431611,0.9998170094,0.9937266631,0.6986576969,0.8556068131
