1.012203498,1.009274658,1.937228647,0.9999186565,0.9999381645,0.9937533401,0.6969964667,0.8281938729
1.006346034,1.011227599,1.937260413,0.9999576949,0.9999251435,0.9937528627,0.696985145,0.8281874534
1.008314376,1.008314376,1.939035391,0.999944574,0.9999445612,0.9937409562,0.7026721022,0.827862796
1.011697919,1.009748266,1.93583356,0.9999220248,0.999935007,0.9937626248,0.6943281444,0.8253303682
1.012226422,1.00929208,1.938989172,0.9999185037,0.9999380475,0.993741588,0.7026856647,0.827870648
1.013242697,1.010299875,1.941702895,0.9999117323,0.999931331,0.993723679,0.7081047476,0.8336510927
1.013193524,1.009284331,1.938206116,0.9999120602,0.9999380993,0.9937469058,0.6966800821,0.8342684985
1.018407149,1.008719176,1.930045408,0.9998773207,0.9999418726,0.9938018593,0.6838190133,0.8140111843
1.015226039,1.008349763,1.943032086,0.9998985159,0.9999443314,0.9937148623,0.720263946,0.8208432014
1.016131809,1.008310326,1.938577972,0.99989248,0.9999445947,0.9937446851,0.7090734859,0.8154337169
1.017511981,1.007783103,1.933972311,0.9998832837,0.9999481105,0.9937755116,0.6887100577,0.8256776323
1.017290521,1.008190247,1.873626299,0.9998847634,0.999945398,0.994177866,0.5981764074,0.7262940746
1.018086409,1.009287615,1.938537984,0.999879459,0.9999380859,0.9937452212,0.7090845346,0.8154407262
1.018998947,1.010230202,1.935332792,0.9998733803,0.9999318054,0.9937667922,0.6913741003,0.8285411668
1.019413144,1.009706572,1.931830915,0.9998706206,0.9999352942,0.9937901803,0.6894247803,0.8136548682
1.020511582,1.011720904,1.937672329,0.9998633077,0.9999218726,0.9937515364,0.6874776583,0.849989276
1.021787385,1.009199118,1.929595094,0.9998548062,0.9999386791,0.9938054318,0.680876494,0.8172010985
1.019895283,1.008249264,1.931681543,0.9998674073,0.9999450055,0.9937911554,0.6801590598,0.8292111484
1.020011214,1.00927349,1.937110526,0.9998666362,0.9999381796,0.993755009,0.6970340449,0.8282151801
1.019064035,1.007332321,1.93853711,0.9998729438,0.9999511155,0.9937452923,0.7090872072,0.8154424218
1.018920757,1.008247509,1.931483407,0.9998739002,0.9999450167,0.9937923342,0.6864359087,0.8168288972
1.020468274,1.010721477,1.935692504,0.9998635935,0.9999285323,0.9937646573,0.6943750413,0.8253571665
1.020819801,1.007262721,1.929628325,0.9998612484,0.9999515823,0.9938049107,0.6808631458,0.8171934525
1.02040699,1.007774091,1.932890952,0.9998639988,0.9999481736,0.9937831237,0.6890710177,0.8196611903
1.020406652,1.009717453,1.932875532,0.9998640039,0.9999352229,0.9937833704,0.6890772827,0.8196648239
1.020406997,1.007774094,1.932891304,0.9998639995,0.9999481739,0.9937831395,0.689071807,0.819661648
1.021378322,1.007773935,1.932872242,0.9998575279,0.9999481751,0.9937834052,0.6890778444,0.8196651497
1.021401552,1.009727978,1.933885922,0.9998573769,0.9999351546,0.993776761,0.6887394599,0.8256940975
1.020011218,1.009273491,1.937110677,0.9998666369,0.9999381818,0.9937550163,0.6970343994,0.8282153811
1.020924355,1.008272419,1.934296782,0.9998605526,0.999944853,0.9937738381,0.691715612,0.8225029281
1.020946946,1.009255627,1.93530551,0.9998604043,0.9999383009,0.9937671964,0.69138374,0.8285465222
1.021830519,1.00727684,1.931435463,0.9998545159,0.9999514883,0.9937930384,0.6864527758,0.8168387502
1.02286983,1.008272066,1.934256901,0.9998475945,0.9999448581,0.9937744045,0.6917286125,0.8225104133
1.021378152,1.008745607,1.932864793,0.9998575309,0.9999417014,0.9937835142,0.6890804279,0.8196666482
1.020987294,1.007321149,1.937107087,0.9998601321,0.9999511923,0.9937550663,0.6970355116,0.8282160117
1.020924366,1.008272424,1.934297269,0.9998605523,0.999944853,0.9937738606,0.6917167222,0.8225035673
1.02141952,1.006815302,1.934669967,0.9998572517,0.9999545651,0.9937713911,0.6947099028,0.8193181057
1.020860839,1.006306765,1.931460699,0.9998609734,0.9999579523,0.9937926652,0.6864437883,0.8168335001
1.020344152,1.007750153,1.930018369,0.9998644176,0.9999483325,0.9938022738,0.6838293569,0.8140172688
1.021419359,1.007788858,1.934662927,0.9998572549,0.9999480763,0.9937714677,0.6947111758,0.8193188591
