1.050963573,1.009615769,1.923113779,0.9996608119,0.9999359876,0.9938563026,0.6738705244,0.8030916374
1.03404852,1.009728148,1.933902255,0.9997731954,0.9999351824,0.9937791484,0.7011845372,0.8070150136
1.037189446,1.009176617,1.927321247,0.9997523052,0.9999388638,0.9938238152,0.6754737705,0.8176471663
1.039695375,1.010649979,1.929452688,0.9997356472,0.9999290586,0.993810387,0.6840212535,0.8141301491
1.040999754,1.010129351,1.926112094,0.999726979,0.9999325323,0.9938330316,0.6758976744,0.8117119822
1.04217747,1.009211172,1.930813141,0.9997191471,0.9999386472,0.9938019356,0.6866612571,0.8169605363
1.042643543,1.009691714,1.930404576,0.9997160511,0.999935449,0.9938048256,0.683697279,0.82014159
1.044708263,1.010095414,1.923009305,0.9997023404,0.9999327703,0.9938548646,0.6708301462,0.8061897122
1.044439494,1.010626836,1.927432923,0.999704126,0.999929229,0.9938253183,0.6785270824,0.8145348552
1.044940256,1.0101478,1.927798837,0.9997007974,0.9999324199,0.9938230018,0.6814926027,0.8113694055
1.046257607,1.011564402,1.925152138,0.9996920545,0.9999229963,0.9938411942,0.6793170102,0.8026566217
1.044851527,1.009163215,1.925966999,0.9997013832,0.999938975,0.9938351034,0.6759476229,0.811741
1.044851081,1.010127664,1.92595781,0.9997013888,0.999932556,0.9938352041,0.6759494078,0.8117420369
1.044743835,1.010103447,1.923743688,0.9997021036,0.999932717,0.9938499633,0.6767252187,0.7998775163
1.043340923,1.009252557,1.934995203,0.9997114138,0.9999383734,0.9937743766,0.7039508759,0.8099052993
1.044440299,1.008694841,1.927449724,0.9997041126,0.9999420919,0.993825048,0.6785199732,0.8145307538
1.045358954,1.009650841,1.926480762,0.9996980153,0.9999357326,0.9938318561,0.6912066847,0.7900205456
1.046222039,1.008666632,1.924440779,0.9996922812,0.9999422863,0.9938457032,0.6734004649,0.8089700832
1.04686985,1.008214304,1.92773311,0.999687977,0.9999452979,0.9938239535,0.681515485,0.8113829571
1.047833177,1.010146431,1.927673735,0.9996815851,0.999932441,0.9938247807,0.6815347041,0.8113943393
1.04544562,1.007735425,1.92825097,0.9996974328,0.9999484818,0.9938199711,0.6968053669,0.7896200505
1.046222442,1.00770374,1.924448846,0.9996922779,0.9999486956,0.9938456291,0.6733995413,0.808969543
1.047777396,1.008204199,1.926591932,0.9996819494,0.9999453699,0.9938318323,0.6819049102,0.8054369839
1.046776879,1.00819801,1.925892871,0.9996885943,0.999945407,0.9938361683,0.6759734419,0.8117559996
1.045313593,1.008677071,1.925554232,0.9996983149,0.9999422132,0.9938379761,0.6730072145,0.8149097441
1.045814102,1.00916282,1.92592711,0.9996949917,0.9999389814,0.9938357109,0.6759630721,0.8117499752
1.047237622,1.008676298,1.925471774,0.999685538,0.9999422242,0.993839171,0.6730366521,0.8149264069
1.047373931,1.009091967,1.918767145,0.9996846405,0.9999394595,0.9938840272,0.6662203567,0.7948326963
1.049045533,1.008655094,1.923210029,0.9996735355,0.9999423725,0.9938548782,0.6738349581,0.8030701634
1.048487972,1.007201184,1.921751554,0.999677235,0.9999520482,0.9938643601,0.6712793805,0.8003099041
1.048143152,1.00962863,1.92434851,0.9996795284,0.9999358888,0.9938470272,0.6734327391,0.8089889606
1.047793421,1.009172475,1.926902702,0.9996818464,0.9999389228,0.993829835,0.6756201404,0.8177294122
1.047332289,1.008693686,1.927326474,0.9996849072,0.9999421084,0.9938268245,0.6785628881,0.8145555123
1.047014369,1.011147737,1.930593704,0.9996870234,0.9999257707,0.9938050868,0.6867354557,0.8170038801
1.047182898,1.008666247,1.924399627,0.9996859022,0.999942291,0.9938463197,0.6734160417,0.8089791942
1.047331863,1.009659564,1.927318132,0.9996849136,0.9999356798,0.9938269375,0.6785654727,0.8145570035
1.046368001,1.00966,1.927360021,0.9996913131,0.9999356724,0.9938263309,0.6785507552,0.8145485126
1.048296429,1.007727429,1.927291431,0.9996785029,0.9999485422,0.9938273525,0.6785761209,0.8145631467
1.047738342,1.010126315,1.925834513,0.9996822179,0.9999325744,0.99383702,0.6759943698,0.8117681577
1.046776913,1.008198016,1.92589354,0.9996885967,0.9999454064,0.9938361955,0.6759748746,0.8117568319
